model_id,object_id,object_redshift,path_index,ray_x_model_arcsec,ray_y_model_arcsec,object_x_model_arcsec,object_y_model_arcsec,ray_object_separation_arcsec,published_lens_center_log10_flexion_auger,published_flexion_path_rescaling
0408_run1001_0_0_0_0_0_1_1_0,MUSE15/488066060,0.76785,2,-1.431625857235061,-0.9447369875715071,-19.98222321710785,-16.907457123022557,24.473109662052625,-4.74,-4.656145946718771
0408_run1001_0_0_0_0_0_1_1_0,MUSE15/488066060,0.76785,3,0.09417582938273902,0.7064951090513798,-19.98222321710785,-16.907457123022557,26.707922268639894,-4.74,-4.769998788732631
0408_run1001_0_0_0_0_0_1_1_0,488066584,0.59727,0,1.9452578585962998,-1.5715925411609395,-39.708569668559484,-22.95545712302381,46.82212096987374,-4.84,-4.868756814017839
0408_run1001_0_0_0_0_0_1_1_0,488066584,0.59727,1,-1.8116588135720617,0.27397752926507235,-39.708569668559484,-22.95545712302381,44.449774876998234,-4.84,-4.801012263261983
0408_run1001_0_0_0_0_0_1_1_0,488066584,0.59727,2,-1.9286424241866769,-0.9449254335770062,-39.708569668559484,-22.95545712302381,43.723979780461946,-4.84,-4.779562620379824
0408_run1001_0_0_0_0_0_1_1_0,488066584,0.59727,3,0.10583176910833297,1.3853436429260457,-39.708569668559484,-22.95545712302381,46.66541699982365,-4.84,-4.86438901903463
0408_run1001_0_0_0_0_0_1_1_0,MUSE12/488067196,0.64363,0,1.7869759295025418,-1.500525473259067,6.510472178434039,-21.03305712301729,20.09555198203017,-5.1,-4.987967474989774
0408_run1001_0_0_0_0_0_1_1_0,MUSE12/488067196,0.64363,1,-1.6543233893240055,0.15652439419615263,6.510472178434039,-21.03305712301729,22.70819789278566,-5.1,-5.147215666292976
0408_run1001_0_0_0_0_0_1_1_0,MUSE12/488067196,0.64363,2,-1.7669605359489238,-0.9448641311818227,6.510472178434039,-21.03305712301729,21.726743658872696,-5.1,-5.08965157669298
0408_run1001_0_0_0_0_0_1_1_0,MUSE12/488067196,0.64363,3,0.10204003565450037,1.1645109381784569,6.510472178434039,-21.03305712301729,23.10411284511975,-5.1,-5.169735546707811
0408_run1001_0_0_0_0_0_1_1_0,MUSE10/488070958,0.60029,0,1.9341887180896453,-1.5666226032501132,-9.65240523662681,-37.12145712301829,37.39512558074342,-5.1,-5.068848666138105
0408_run1001_0_0_0_0_0_1_1_0,MUSE10/488070958,0.60029,1,-1.8006558650507294,0.26576367148314695,-9.65240523662681,-37.12145712301829,38.202804176275414,-5.1,-5.096689405068957
0408_run1001_0_0_0_0_0_1_1_0,MUSE10/488070958,0.60029,2,-1.9173355141146826,-0.9449211465125916,-9.65240523662681,-37.12145712301829,36.99423007539872,-5.1,-5.054805657715003
0408_run1001_0_0_0_0_0_1_1_0,MUSE10/488070958,0.60029,3,0.1055666015645422,1.369900134931727,-9.65240523662681,-37.12145712301829,39.70897377110213,-5.1,-5.147069668323311
0408_run1001_0_0_0_0_0_1_1_0,489523481,0.59451,0,1.94625303424754,-1.57203936548249,-25.52256912368394,64.62534287696546,71.67028398504384,-5.13,-5.168189657109088
0408_run1001_0_0_0_0_0_1_1_0,489523481,0.59451,1,-1.81264803820551,0.274715999543086,-25.52256912368394,64.62534287696546,68.57961459061175,-5.13,-5.1107574014735535
0408_run1001_0_0_0_0_0_1_1_0,489523481,0.59451,2,-1.9296589766089403,-0.9449258190073041,-25.52256912368394,64.62534287696546,69.6856193634671,-5.13,-5.131601774337561
